YrCaught,YrTagged,Length,Weight,Site,AgeP
6,6,82,6.55,Site 2,0
6,6,74,4.8,Site 2,0
6,6,188,72.42,Site 2,3
6,6,65,3.13,Site 2,0
6,6,121,19.24,Site 2,1
6,6,83,6.37,Site 2,0
6,6,86,7.53,Site 2,0
6,6,120,22.59,Site 2,1
6,6,78,5.75,Site 2,0
6,6,93,9.5,Site 2,0
6,6,91,8.91,Site 2,0
6,6,84,6.14,Site 2,0
6,6,134,25.49,Site 2,1
6,6,66,3.79,Site 2,0
6,6,74,4.43,Site 2,0
6,6,117,16.33,Site 2,1
6,6,66,3.28,Site 2,0
6,6,75,5.08,Site 2,0
6,6,75,4.51,Site 2,0
6,6,75,4.97,Site 2,0
6,6,69,3.35,Site 2,0
6,6,110,15.05,Site 2,1
6,6,76,5.09,Site 2,0
6,6,99,10.84,Site 2,0
6,5,137,25.86,Site 2,2
6,6,68,3.24,Site 2,0
6,6,71,3.86,Site 2,0
6,6,65,3.37,Site 2,0
6,6,85,7.35,Site 2,0
6,6,71,4.22,Site 2,0
6,6,138,30.27,Site 2,2
6,6,84,6.6,Site 2,0
6,6,141,31.03,Site 2,2
6,6,92,8.78,Site 2,0
6,6,105,12.1,Site 2,1
6,6,108,13.44,Site 2,1
6,6,100,7.33,Site 2,0
6,6,79,5.1,Site 2,0
6,6,80,5.74,Site 2,0
6,6,84,6.7,Site 2,0
6,6,86,6.93,Site 2,0
6,6,99,10.94,Site 2,0
6,6,82,5.95,Site 2,0
6,6,75,5.02,Site 2,0
6,6,68,3.75,Site 2,0
6,6,92,9.43,Site 2,0
6,6,68,3.91,Site 2,0
6,6,88,7.73,Site 2,0
6,6,74,4.71,Site 2,0
6,6,76,5,Site 2,0
6,6,65,2.94,Site 2,0
6,6,82,6.82,Site 2,0
6,6,93,8.53,Site 2,0
6,6,84,6.41,Site 2,0
6,6,87,9.04,Site 2,0
6,6,72,3.9,Site 2,0
6,6,72,3.95,Site 2,0
6,6,87,7.38,Site 2,0
6,6,65,2.98,Site 2,0
6,6,136,27.14,Site 2,1
6,6,77,4.73,Site 2,0
6,6,73,4.15,Site 2,0
6,6,72,4.11,Site 2,0
6,6,98,9.42,Site 2,0
6,6,70,3.68,Site 2,0
6,6,79,5.43,Site 2,0
6,6,102,11.49,Site 2,1
6,6,81,6.04,Site 2,0
6,6,84,7.29,Site 2,0
6,6,154,38.21,Site 2,2
6,6,74,4.22,Site 2,0
6,6,79,5.5,Site 2,0
6,6,81,6.08,Site 2,0
6,6,84,6.46,Site 2,0
6,6,69,3.9,Site 2,0
6,6,81,5.68,Site 2,0
6,6,83,6,Site 2,0
6,6,99,10.07,Site 2,0
6,6,65,3.66,Site 2,0
6,6,76,4.49,Site 2,0
6,6,73,4.26,Site 2,0
6,6,90,7.66,Site 2,0
6,6,98,10.22,Site 2,0
6,6,84,5.8,Site 2,0
6,6,65,3.29,Site 2,0
6,6,83,6,Site 2,0
6,6,70,3.55,Site 2,0
6,6,82,5.87,Site 2,0
6,6,87,6.98,Site 2,0
6,6,70,3.99,Site 2,0
6,6,99,10.48,Site 2,0
6,6,143,31.42,Site 2,2
6,6,69,3.63,Site 2,0
6,6,120,18.68,Site 2,1
6,6,138,25.6,Site 2,2
6,6,92,7.94,Site 2,0
6,6,92,9.26,Site 2,0
6,6,91,7.85,Site 2,0
6,6,106,12.5,Site 2,1
6,6,162,42.18,Site 2,2
6,6,72,4.45,Site 2,0
6,6,84,6.52,Site 2,0
6,6,80,5.96,Site 2,0
6,6,143,29.76,Site 2,2
6,6,66,3.29,Site 2,0
6,6,78,5.48,Site 2,0
6,6,65,3.23,Site 2,0
6,NA,86,7.58,Site 3,0
6,NA,51,1.81,Site 3,0
6,NA,55,2.34,Site 3,0
6,NA,64,2.86,Site 3,0
6,NA,59,2.5,Site 3,0
6,NA,60,2.84,Site 3,0
6,NA,46,1.23,Site 3,0
6,NA,56,2.11,Site 3,0
6,NA,54,1.8,Site 3,0
6,NA,64,3.14,Site 3,0
6,NA,50,1.32,Site 3,0
6,NA,65,3.33,Site 3,0
6,NA,48,1.39,Site 3,0
6,NA,63,3.2,Site 3,0
6,NA,56,2.35,Site 3,0
6,NA,57,2.35,Site 3,0
6,NA,63,2.87,Site 3,0
6,NA,60,2.82,Site 3,0
6,NA,63,3.44,Site 3,0
6,NA,51,1.96,Site 3,0
6,NA,60,2.51,Site 3,0
6,NA,48,1.42,Site 3,0
6,NA,49,1.94,Site 3,0
6,NA,56,2.41,Site 3,0
6,NA,56,2.59,Site 3,0
6,NA,60,2.77,Site 3,0
6,NA,55,1.69,Site 3,0
6,NA,62,2.8,Site 3,0
6,NA,64,3.57,Site 3,0
6,NA,54,1.96,Site 3,0
6,NA,56,2.33,Site 3,0
6,NA,64,2.98,Site 3,0
6,NA,58,2.24,Site 3,0
6,NA,60,2.74,Site 3,0
6,NA,64,3.62,Site 3,0
6,NA,59,2.77,Site 3,0
6,NA,61,2.39,Site 3,0
6,NA,57,2.13,Site 3,0
6,NA,64,3.96,Site 3,0
6,NA,61,2.37,Site 3,0
6,NA,62,3.28,Site 3,0
6,NA,60,2.52,Site 3,0
6,NA,56,2.43,Site 3,0
6,NA,56,1.89,Site 3,0
6,NA,53,1.74,Site 3,0
6,NA,61,2.42,Site 3,0
6,NA,62,2.68,Site 3,0
6,NA,54,2.04,Site 3,0
6,NA,52,1.87,Site 3,0
6,NA,54,1.19,Site 3,0
6,NA,64,3.17,Site 3,0
6,NA,51,1.72,Site 3,0
6,NA,57,2.09,Site 3,0
6,NA,62,2.68,Site 3,0
6,NA,61,2.54,Site 3,0
6,NA,54,2.31,Site 3,0
6,NA,64,3.56,Site 3,0
6,NA,64,4.03,Site 3,0
6,NA,57,2.1,Site 3,0
6,NA,88,6.94,Site 3,0
6,NA,65,2.85,Site 3,0
6,NA,53,1.94,Site 3,0
6,NA,59,2.53,Site 3,0
6,NA,62,3.12,Site 3,0
6,NA,64,2.84,Site 3,0
6,NA,55,2.21,Site 3,0
6,NA,55,1.81,Site 3,0
6,NA,64,3.03,Site 3,0
6,NA,64,3.05,Site 3,0
6,NA,60,2.75,Site 3,0
6,NA,50,1.98,Site 3,0
6,NA,58,1.94,Site 3,0
6,NA,64,2.85,Site 3,0
6,6,95,10.17,Site 3,0
6,6,66,3.29,Site 3,0
6,6,90,8.21,Site 3,0
6,6,130,26.45,Site 3,1
6,6,90,8.31,Site 3,0
6,6,72,4.47,Site 3,0
6,6,72,4.89,Site 3,0
6,6,86,7.16,Site 3,0
6,6,74,4.69,Site 3,0
6,6,71,4.5,Site 3,0
6,6,98,10.15,Site 3,0
6,6,77,5.87,Site 3,0
6,6,96,8.92,Site 3,0
6,6,88,7.79,Site 3,0
6,6,93,9.09,Site 3,0
6,6,81,5.56,Site 3,0
6,6,110,14.04,Site 3,1
6,6,139,29.61,Site 3,2
6,6,69,4.17,Site 3,0
6,6,76,4.9,Site 3,0
6,6,94,9.5,Site 3,0
6,6,69,4.87,Site 3,0
6,6,97,10.23,Site 3,0
6,6,98,10.9,Site 3,0
6,6,75,5.15,Site 3,0
6,6,76,4.95,Site 3,0
6,6,128,22.83,Site 3,1
6,6,98,9.65,Site 3,0
6,6,74,4.42,Site 3,0
6,6,93,9.55,Site 3,0
6,6,94,8.93,Site 3,0
6,6,80,6.24,Site 3,0
6,6,68,3.91,Site 3,0
6,6,82,6.22,Site 3,0
6,6,82,6.08,Site 3,0
6,6,144,31.92,Site 3,2
6,6,71,4.52,Site 3,0
6,6,78,5.89,Site 3,0
6,6,88,7.96,Site 3,0
6,6,78,5.48,Site 3,0
6,6,67,3.69,Site 3,0
6,6,84,7.21,Site 3,0
6,6,68,3.97,Site 3,0
6,6,95,9.79,Site 3,0
6,6,143,30.85,Site 3,2
6,6,94,9.32,Site 3,0
6,6,89,8.08,Site 3,0
6,6,90,8.76,Site 3,0
6,6,79,6.29,Site 3,0
6,5,137,27,Site 3,2
6,6,73,4.81,Site 3,0
6,6,82,6.58,Site 3,0
6,6,95,9.33,Site 3,0
6,6,72,4.2,Site 3,0
6,6,77,5.78,Site 3,0
6,6,79,6.19,Site 3,0
6,6,103,12.33,Site 3,1
6,6,99,10.91,Site 3,0
6,6,100,12.65,Site 3,0
6,6,96,9.81,Site 3,0
6,6,109,15.14,Site 3,1
6,6,148,31.4,Site 3,2
6,6,71,4.42,Site 3,0
6,6,85,7.69,Site 3,0
6,6,102,12.11,Site 3,1
6,6,81,6.46,Site 3,0
6,6,96,9.87,Site 3,0
6,6,69,3.68,Site 3,0
6,6,143,30.37,Site 3,2
6,6,80,5.75,Site 3,0
6,6,120,20.12,Site 3,1
6,6,77,5.61,Site 3,0
6,6,73,4.31,Site 3,0
6,6,99,10.89,Site 3,0
6,6,71,5,Site 3,0
6,6,89,9.58,Site 3,0
6,6,66,3.67,Site 3,0
6,6,110,16.04,Site 3,1
6,6,114,16.1,Site 3,1
6,6,65,3.47,Site 3,0
6,6,124,21.43,Site 3,1
6,6,127,22.99,Site 3,1
6,6,147,37.65,Site 3,2
6,6,117,16.17,Site 3,1
6,6,93,8,Site 3,0
6,6,66,3.5,Site 3,0
6,6,71,4.27,Site 3,0
6,6,97,11.55,Site 3,0
6,6,85,6.94,Site 3,0
6,6,65,3.39,Site 3,0
6,6,116,17.88,Site 3,1
6,6,142,29.94,Site 3,2
6,6,72,5.38,Site 3,0
6,6,82,6.26,Site 3,0
6,6,65,3.08,Site 3,0
6,6,74,4.12,Site 3,0
6,6,110,14.08,Site 3,1
6,6,121,18.75,Site 3,1
6,6,75,4.89,Site 3,0
6,6,80,5.55,Site 3,0
6,6,92,8.35,Site 3,0
6,6,72,4.04,Site 3,0
6,6,68,3.57,Site 3,0
6,6,66,3.57,Site 3,0
6,6,70,4.09,Site 3,0
6,6,106,14.33,Site 3,1
6,6,69,3.54,Site 3,0
6,6,87,7.88,Site 3,0
6,6,79,5.34,Site 3,0
6,6,66,4.17,Site 3,0
6,6,84,6.57,Site 3,0
6,6,94,4.58,Site 3,0
6,6,75,5.46,Site 3,0
6,6,76,5.27,Site 3,0
6,6,87,7.42,Site 3,0
6,6,84,7.51,Site 3,0
6,6,92,8.78,Site 3,0
6,6,124,20.32,Site 3,1
6,6,76,5.61,Site 3,0
6,6,133,23.14,Site 3,1
6,6,91,9.06,Site 3,0
6,6,67,3.6,Site 3,0
6,6,118,17.08,Site 3,1
6,6,77,4.87,Site 3,0
6,6,83,6.96,Site 3,0
6,6,70,4.1,Site 3,0
6,6,80,5.86,Site 3,0
6,6,68,3.33,Site 3,0
6,6,70,3.48,Site 3,0
6,6,73,4.22,Site 3,0
6,6,78,5.36,Site 3,0
6,6,70,4.33,Site 3,0
6,6,66,3.35,Site 3,0
6,6,83,6.2,Site 3,0
6,6,73,4.44,Site 3,0
6,6,69,3.66,Site 3,0
6,6,65,3.43,Site 3,0
6,6,66,3.25,Site 3,0
6,6,65,3.16,Site 3,0
6,6,70,4.41,Site 3,0
6,6,90,8.38,Site 3,0
6,6,88,7.85,Site 3,0
6,6,77,6.54,Site 3,0
6,6,75,5.46,Site 3,0
6,6,77,5.03,Site 3,0
6,6,126,20.8,Site 3,1
6,6,70,4.43,Site 3,0
6,6,87,7.86,Site 3,0
6,6,67,3.04,Site 3,0
6,6,74,5.11,Site 3,0
6,6,77,5.91,Site 3,0
6,6,73,4.54,Site 3,0
6,6,67,3.59,Site 3,0
6,6,96,10.19,Site 3,0
6,6,77,4.85,Site 3,0
6,6,77,5.29,Site 3,0
6,6,143,33.42,Site 3,2
6,6,78,5.94,Site 3,0
6,6,93,8.52,Site 3,0
6,6,76,5.72,Site 3,0
6,6,97,9.12,Site 3,0
6,6,92,8.88,Site 3,0
6,6,92,10.09,Site 3,0
6,NA,63,2.71,Site 1,0
6,NA,63,3,Site 1,0
6,NA,78,6.37,Site 1,0
6,NA,64,3.15,Site 1,0
6,NA,84,8.18,Site 1,0
6,NA,78,6.04,Site 1,0
6,NA,57,2.37,Site 1,0
6,6,73,4.86,Site 1,0
6,6,84,6.3,Site 1,0
6,6,71,4.14,Site 1,0
6,6,132,26.71,Site 1,1
6,6,100,12.02,Site 1,0
6,6,86,6.83,Site 1,0
6,6,84,6.28,Site 1,0
6,6,89,8.02,Site 1,0
6,6,79,5.78,Site 1,0
6,6,135,28.29,Site 1,1
6,6,75,5.83,Site 1,0
6,6,74,4.44,Site 1,0
6,6,71,4.35,Site 1,0
6,6,83,7.76,Site 1,0
6,6,87,7.23,Site 1,0
6,6,66,3.37,Site 1,0
6,6,75,4.89,Site 1,0
6,6,90,9.53,Site 1,0
6,6,84,6.67,Site 1,0
6,6,75,5.94,Site 1,0
6,6,68,3.78,Site 1,0
6,6,90,8.05,Site 1,0
6,6,85,7.12,Site 1,0
6,6,66,3.58,Site 1,0
6,6,81,6.36,Site 1,0
6,6,74,5.32,Site 1,0
6,6,66,3.51,Site 1,0
6,6,117,18.63,Site 1,1
6,6,88,8.71,Site 1,0
6,6,83,6.51,Site 1,0
6,6,66,3.47,Site 1,0
6,6,78,5.35,Site 1,0
6,6,146,37.91,Site 1,2
6,6,140,30.93,Site 1,2
6,6,115,17.5,Site 1,1
6,6,88,9.44,Site 1,0
6,6,120,19.12,Site 1,1
6,6,161,54.91,Site 1,2
6,6,84,8.25,Site 1,0
6,6,79,5.77,Site 1,0
6,6,151,38.61,Site 1,2
6,6,66,3.67,Site 1,0
6,6,80,7.04,Site 1,0
6,6,82,6.39,Site 1,0
6,6,84,7.14,Site 1,0
6,6,134,32.81,Site 1,1
6,6,98,10.47,Site 1,0
6,6,83,6.02,Site 1,0
6,6,69,4.19,Site 1,0
6,6,108,12.31,Site 1,1
6,6,95,9.63,Site 1,0
6,6,72,4.12,Site 1,0
6,6,78,5.31,Site 1,0
6,6,76,5.69,Site 1,0
6,6,81,5.78,Site 1,0
6,6,91,8.4,Site 1,0
6,6,98,11.95,Site 1,0
6,6,80,6.08,Site 1,0
6,6,87,8.42,Site 1,0
6,6,93,8.97,Site 1,0
6,6,116,15.55,Site 1,1
6,6,114,14.94,Site 1,1
6,6,66,3.81,Site 1,0
6,6,198,90.54,Site 1,3
6,6,104,12.93,Site 1,1
6,6,170,62.42,Site 1,2
6,6,87,9.15,Site 1,0
6,6,79,5.86,Site 1,0
6,6,77,5.54,Site 1,0
6,6,128,24.34,Site 1,1
6,6,100,10.87,Site 1,0
6,6,78,6.5,Site 1,0
6,6,92,8.8,Site 1,0
6,6,155,43.04,Site 1,2
6,6,98,10.52,Site 1,0
6,6,81,5.91,Site 1,0
6,6,100,11.02,Site 1,0
6,6,75,4.84,Site 1,0
6,6,75,5.01,Site 1,0
6,6,162,44.14,Site 1,2
6,6,124,21.6,Site 1,1
6,6,114,16.1,Site 1,1
6,6,93,9.72,Site 1,0
6,6,99,11.9,Site 1,0
6,6,109,13.5,Site 1,1
6,6,90,9.31,Site 1,0
6,6,80,5.72,Site 1,0
6,6,73,4.17,Site 1,0
6,6,70,3.72,Site 1,0
6,6,107,12.89,Site 1,1
6,6,182,71.63,Site 1,3
6,6,82,6.03,Site 1,0
6,6,89,7.44,Site 1,0
6,6,80,6.12,Site 1,0
6,6,91,9.37,Site 1,0
6,6,120,18.47,Site 1,1
6,6,77,5.07,Site 1,0
6,6,94,9.08,Site 1,0
6,6,119,20.71,Site 1,1
6,6,67,3.45,Site 1,0
6,6,86,7.13,Site 1,0
6,6,79,5.61,Site 1,0
6,6,94,8.95,Site 1,0
6,6,92,8.3,Site 1,0
6,6,104,12.11,Site 1,1
6,6,88,7.74,Site 1,0
6,6,95,8.35,Site 1,0
6,6,152,39.5,Site 1,2
6,6,83,6.19,Site 1,0
6,6,89,8.92,Site 1,0
6,6,96,11.88,Site 1,0
6,6,87,7.66,Site 1,0
6,6,71,3.74,Site 1,0
6,6,95,9.25,Site 1,0
6,6,81,6.42,Site 1,0
6,6,79,6.7,Site 1,0
6,6,93,9.05,Site 1,0
6,6,107,13.16,Site 1,1
6,6,81,6.38,Site 1,0
6,6,73,4.37,Site 1,0
6,6,96,10.12,Site 1,0
6,6,97,11.57,Site 1,0
6,6,140,30.32,Site 1,2
6,6,76,5.2,Site 1,0
6,6,93,8.69,Site 1,0
6,6,91,8.65,Site 1,0
6,6,126,23.78,Site 1,1
6,6,90,10.42,Site 1,0
6,6,96,10.26,Site 1,0
6,6,99,13.38,Site 1,0
6,6,74,5.37,Site 1,0
6,6,74,4.52,Site 1,0
6,6,89,9.12,Site 1,0
6,6,93,10.75,Site 1,0
6,6,76,4.84,Site 1,0
6,6,89,8.01,Site 1,0
6,6,98,12.02,Site 1,0
6,6,83,6.44,Site 1,0
6,6,81,6.14,Site 1,0
6,6,98,9.32,Site 1,0
6,6,89,7.89,Site 1,0
6,6,71,3.99,Site 1,0
6,6,94,9.14,Site 1,0
6,6,129,22.52,Site 1,1
6,6,82,6.21,Site 1,0
6,6,73,4.45,Site 1,0
6,6,94,10.6,Site 1,0
6,6,132,29.26,Site 1,1
6,6,84,7.75,Site 1,0
6,6,95,10.51,Site 1,0
6,6,84,6.57,Site 1,0
6,6,76,6.05,Site 1,0
6,6,93,8.75,Site 1,0
6,6,78,6.48,Site 1,0
6,6,76,4.92,Site 1,0
6,6,142,32.36,Site 1,2
6,6,66,2.78,Site 1,0
6,6,78,5.28,Site 1,0
6,6,124,25.92,Site 1,1
6,6,98,12.25,Site 1,0
6,6,156,45.38,Site 1,2
6,6,131,22.83,Site 1,1
6,6,134,29.93,Site 1,1
6,6,77,4.85,Site 1,0
6,6,135,24.19,Site 1,1
6,6,96,9.97,Site 1,0
6,6,87,6.89,Site 1,0
6,6,120,18.86,Site 1,1
6,6,73,4.55,Site 1,0
6,6,92,9.79,Site 1,0
6,6,106,13.77,Site 1,1
6,6,110,13.87,Site 1,1
6,6,80,7.29,Site 1,0
6,6,123,19.89,Site 1,1
6,6,86,6.87,Site 1,0
6,6,73,5.27,Site 1,0
6,6,77,6,Site 1,0
6,6,85,7.28,Site 1,0
6,6,68,8.42,Site 1,0
6,6,72,4.07,Site 1,0
6,6,87,7.89,Site 1,0
6,6,71,4.75,Site 1,0
6,6,78,5.28,Site 1,0
6,6,78,6.56,Site 1,0
6,6,79,5.06,Site 1,0
6,6,79,5.78,Site 1,0
6,6,78,7.08,Site 1,0
6,6,94,9.43,Site 1,0
6,6,121,18.18,Site 1,1
6,6,109,14.57,Site 1,1
6,6,91,7.84,Site 1,0
6,6,92,9.05,Site 1,0
6,6,95,5.79,Site 1,0
6,6,69,3.45,Site 1,0
6,6,80,6.61,Site 1,0
6,6,91,8.26,Site 1,0
6,6,87,7.57,Site 1,0
6,6,68,3.6,Site 1,0
6,6,97,10.73,Site 1,0
6,5,126,21.72,Site 1,1
6,6,128,27.66,Site 1,1
6,6,78,6.13,Site 1,0
6,6,86,6.89,Site 1,0
6,6,93,9.81,Site 1,0
6,6,77,5.23,Site 1,0
6,6,70,4.3,Site 1,0
6,6,76,4.99,Site 1,0
6,6,120,21.19,Site 1,1
7,7,87,8.6,Site 2,0
7,7,125,23.4,Site 2,1
7,7,73,4.3,Site 2,0
7,7,80,5.9,Site 2,0
7,7,75,5,Site 2,0
7,7,68,4.2,Site 2,0
7,7,81,6.6,Site 2,0
7,7,150,38.1,Site 2,2
7,7,121,19.2,Site 2,1
7,6,125,23.2,Site 2,1
7,7,74,4.2,Site 2,0
7,7,141,31.4,Site 2,2
7,7,120,19.6,Site 2,1
7,7,72,4.9,Site 2,0
7,7,76,5,Site 2,0
7,7,78,5.4,Site 2,0
7,7,129,27.8,Site 2,1
7,7,72,4.3,Site 2,0
7,7,82,5.9,Site 2,0
7,7,153,42.1,Site 2,2
7,7,119,20.7,Site 2,1
7,7,75,5.7,Site 2,0
7,7,172,61.2,Site 2,2
7,7,78,5.6,Site 2,0
7,7,120,18.2,Site 2,1
7,7,142,37.5,Site 2,2
7,7,114,16.8,Site 2,1
7,7,126,23.7,Site 2,1
7,7,144,33.7,Site 2,2
7,7,83,7,Site 2,0
7,7,77,4.9,Site 2,0
7,7,74,5.7,Site 2,0
7,7,147,33.7,Site 2,2
7,6,115,17.7,Site 2,1
7,7,121,20.6,Site 2,1
7,7,73,4.4,Site 2,0
7,7,86,6.8,Site 2,0
7,7,71,3.7,Site 2,0
7,7,78,6.2,Site 2,0
7,7,70,4,Site 2,0
7,7,130,24.2,Site 2,1
7,7,75,4.7,Site 2,0
7,7,148,39.8,Site 2,2
7,7,150,35.2,Site 2,2
7,7,133,29.9,Site 2,1
7,7,82,6.5,Site 2,0
7,7,70,3.9,Site 2,0
7,7,77,5.1,Site 2,0
7,7,68,4.1,Site 2,0
7,7,84,7.6,Site 2,0
7,7,74,4.8,Site 2,0
7,7,113,16.5,Site 2,1
7,7,127,23.1,Site 2,1
7,7,75,5.9,Site 2,0
7,7,118,17.6,Site 2,1
7,7,136,32,Site 2,1
7,7,150,41.7,Site 2,2
7,7,165,55.4,Site 2,2
7,7,73,4.6,Site 2,0
7,7,86,6.7,Site 2,0
7,7,107,20,Site 2,1
7,7,117,18.5,Site 2,1
7,7,70,4,Site 2,0
7,7,118,19.6,Site 2,1
7,7,74,5.6,Site 2,0
7,7,138,27.9,Site 2,2
7,7,76,5.1,Site 2,0
7,7,111,15.7,Site 2,1
7,7,141,32,Site 2,2
7,7,126,27.9,Site 2,1
7,7,176,66.7,Site 2,3
7,7,76,5.4,Site 2,0
7,7,77,6.4,Site 2,0
7,7,118,17.7,Site 2,1
7,7,74,5.1,Site 2,0
7,7,144,34.7,Site 2,2
7,7,70,4.7,Site 2,0
7,7,87,8.1,Site 2,0
7,7,70,4.9,Site 2,0
7,7,85,6.9,Site 2,0
7,7,69,4.3,Site 2,0
7,7,85,7.2,Site 2,0
7,7,75,5,Site 2,0
7,7,75,5.2,Site 2,0
7,7,126,23.1,Site 2,1
7,7,82,6.5,Site 2,0
7,7,137,31.7,Site 2,2
7,7,80,6.6,Site 2,0
7,7,117,20.3,Site 2,1
7,7,80,7.1,Site 2,0
7,7,81,6.9,Site 2,0
7,7,69,3.9,Site 2,0
7,6,132,25.8,Site 2,1
7,7,83,7.3,Site 2,0
7,7,140,28.3,Site 2,2
7,7,76,5.4,Site 2,0
7,7,82,5.8,Site 2,0
7,7,125,20.9,Site 2,1
7,7,191,86.3,Site 2,3
7,7,85,8,Site 2,0
7,7,68,3.7,Site 2,0
7,7,122,21.8,Site 2,1
7,7,65,3.3,Site 2,0
7,7,77,5.9,Site 2,0
7,7,133,28.3,Site 2,1
7,7,123,23.3,Site 2,1
7,7,132,28.1,Site 2,1
7,7,77,6.1,Site 2,0
7,7,82,5.9,Site 2,0
7,7,76,5,Site 2,0
7,7,153,41.7,Site 2,2
7,7,78,4.9,Site 2,0
7,7,115,16.7,Site 2,1
7,6,129,24,Site 2,1
7,7,89,7.6,Site 2,0
7,7,65,3.4,Site 2,0
7,7,84,6.6,Site 2,0
7,7,81,6.2,Site 2,0
7,7,82,5.9,Site 2,0
7,7,83,6.6,Site 2,0
7,7,83,6.3,Site 2,0
7,7,146,36.1,Site 2,2
7,7,83,6.8,Site 2,0
7,7,88,7.7,Site 2,0
7,7,126,21.5,Site 2,1
7,7,128,26.5,Site 2,1
7,7,144,39.1,Site 2,2
7,7,83,6.8,Site 2,0
7,7,162,52.5,Site 2,2
7,7,73,4.5,Site 2,0
7,7,92,8.6,Site 2,0
7,7,82,6.1,Site 2,0
7,7,139,31.5,Site 2,2
7,7,124,21,Site 2,1
7,7,122,19,Site 2,1
7,7,128,22.4,Site 2,1
7,7,127,25.4,Site 2,1
7,7,96,9.9,Site 2,0
7,7,86,7.4,Site 2,0
7,7,79,6,Site 2,0
7,7,124,20.6,Site 2,1
7,7,90,8.7,Site 2,0
7,7,129,26.3,Site 2,1
7,7,79,5.6,Site 1,0
7,7,78,5.3,Site 1,0
7,7,140,31.4,Site 1,2
7,7,66,3.2,Site 1,0
7,7,127,27.1,Site 1,1
7,7,72,4.9,Site 1,0
7,7,66,3.3,Site 1,0
7,7,75,4.8,Site 1,0
7,7,78,5.8,Site 1,0
7,7,71,4.3,Site 1,0
7,7,76,4.9,Site 1,0
7,7,83,6.3,Site 1,0
7,7,66,4,Site 1,0
7,7,89,7.7,Site 1,0
7,7,157,44.7,Site 1,2
7,7,73,4.3,Site 1,0
7,7,71,5.9,Site 1,0
7,7,80,6,Site 1,0
7,7,75,5.5,Site 1,0
7,7,123,18.8,Site 1,1
7,7,83,6.6,Site 1,0
7,7,138,28.9,Site 1,2
7,7,161,45.5,Site 1,2
7,7,82,6.7,Site 1,0
7,7,163,52.4,Site 1,2
7,7,134,28.7,Site 1,1
7,7,87,7.2,Site 1,0
7,7,83,6.5,Site 1,0
7,7,148,36.9,Site 1,2
7,7,131,23.3,Site 1,1
7,7,88,8.7,Site 1,0
7,7,90,8.3,Site 1,0
7,7,87,7.5,Site 1,0
7,7,138,31.5,Site 1,2
7,7,89,7.4,Site 1,0
7,7,73,5,Site 1,0
7,7,80,6.5,Site 1,0
7,7,73,4.4,Site 1,0
7,7,72,3.9,Site 1,0
7,7,158,43.2,Site 1,2
7,7,82,5.7,Site 1,0
7,7,76,4.8,Site 1,0
7,7,151,37.3,Site 1,2
7,7,92,8.5,Site 1,0
7,7,130,27.2,Site 1,1
7,7,72,3.9,Site 1,0
7,7,80,6,Site 1,0
7,7,149,37.1,Site 1,2
7,7,78,6.2,Site 1,0
7,7,73,5.3,Site 1,0
7,7,73,4.2,Site 1,0
7,7,78,5.1,Site 1,0
7,7,71,3.7,Site 1,0
7,7,83,7.6,Site 1,0
7,7,136,25.7,Site 1,1
7,7,80,6.2,Site 1,0
7,7,78,6.6,Site 1,0
7,7,92,10.9,Site 1,0
7,6,158,52.1,Site 1,2
7,7,81,7,Site 1,0
7,7,81,5.7,Site 1,0
7,7,78,5.2,Site 1,0
7,7,161,45.5,Site 1,2
7,7,82,7.1,Site 1,0
7,7,79,7.3,Site 1,0
7,7,74,4.3,Site 1,0
7,7,83,7.5,Site 1,0
7,7,78,5.8,Site 1,0
7,7,76,5,Site 1,0
7,7,89,8.5,Site 1,0
7,7,72,5,Site 1,0
7,7,74,5.2,Site 1,0
7,7,75,4.6,Site 1,0
7,7,83,6.3,Site 1,0
7,7,72,5,Site 1,0
7,7,77,5.9,Site 1,0
7,7,81,5.5,Site 1,0
7,7,82,6.5,Site 1,0
7,7,77,5.4,Site 1,0
7,7,72,3.8,Site 1,0
7,7,74,5.1,Site 1,0
7,7,133,24.8,Site 1,1
7,7,88,7.9,Site 1,0
7,7,78,5.2,Site 1,0
7,7,150,34.7,Site 1,2
7,7,76,4.9,Site 1,0
7,7,69,4.5,Site 1,0
7,7,68,3.2,Site 1,0
7,7,84,7.5,Site 1,0
7,7,73,4.9,Site 1,0
7,7,74,5.3,Site 1,0
7,7,130,25.7,Site 1,1
7,7,68,4.3,Site 1,0
7,7,75,4.6,Site 1,0
7,7,84,7.9,Site 1,0
7,7,78,5.2,Site 1,0
7,7,85,6.6,Site 1,0
7,7,83,7.1,Site 1,0
7,7,71,4.9,Site 1,0
7,7,83,6.4,Site 1,0
7,7,138,30,Site 1,2
7,7,79,5.5,Site 1,0
7,7,79,5.5,Site 1,0
7,7,80,5.4,Site 1,0
7,7,73,4.1,Site 1,0
7,7,134,30.9,Site 1,1
7,7,138,27.5,Site 1,2
7,7,77,4.9,Site 1,0
7,7,69,4.9,Site 1,0
7,7,79,5.7,Site 1,0
7,7,73,4.7,Site 1,0
7,7,93,11.2,Site 1,0
7,7,79,5.7,Site 1,0
7,7,80,6.4,Site 1,0
7,7,82,7.2,Site 1,0
7,7,67,3.6,Site 1,0
7,7,77,5.5,Site 1,0
7,7,87,6.7,Site 1,0
7,7,77,5.1,Site 1,0
7,7,65,3.1,Site 1,0
